class,Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,lenght,content,classification,URL
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=34481823FEA3D43ABF27F90F7DAE7458,,close,,,1,http://localhost:8080/tienda1/publico/caracteristicas.jsp?id=%27%3Bwaitfor+delay+%270%3A0%3A15%27%3B-- HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0D2937CC6ACE767423732873610FB84D,application/x-www-form-urlencoded,Connection: close,Content-Length: 44,id=%27%3Bwaitfor+delay+%270%3A0%3A15%27%3B--,1,http://localhost:8080/tienda1/publico/caracteristicas.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=1B25F0746AC0CDFD66758FE59EAF066B,,close,,,1,http://localhost:8080/tienda1/publico/entrar.jsp?errorMsgA=Credenciales+incorrectas HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=51A74D21B459DBA3C597280A532AB311,application/x-www-form-urlencoded,Connection: close,Content-Length: 34,errorMsgA=Credenciales+incorrectas,1,http://localhost:8080/tienda1/publico/entrar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4B828E83FC0DB1312AFC77D9C8A6FABE,,close,,,1,http://localhost:8080/tienda1/publico/miembros.jsp/4861362529278789730~ HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3D2BB6E3ACCDA84E412813D76823AB94,,close,,,1,http://localhost:8080/tienda1/publico/pagar.jsp?modo=insertar&precio=2779&B1=Confirmar%2F HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0302CDBF461860934C52002080DA8AC4,application/x-www-form-urlencoded,Connection: close,Content-Length: 41,modo=insertar&precio=2779&B1=Confirmar%2F,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=E2D4911CF5FCE7F097D8EC803664C585,,close,,,1,http://localhost:8080/tienda1/publico/pagar.jsp?modoA=insertar&precio=2779&B1=Confirmar HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F1ECA462EAFE0A8736319C2A57BFFCB1,application/x-www-form-urlencoded,Connection: close,Content-Length: 39,modoA=insertar&precio=2779&B1=Confirmar,1,http://localhost:8080/tienda1/publico/pagar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=D9000E6FA41CCD6CF41F013850FDE446,,close,,,1,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=tappert5&password=a627o07ta&nombre=Romildo&apellidos=Pa%2Bnebianco+E*spuna&email=guilfoyle%40santacruzdelvoto.tl&dni=40052504M&direccion=Calle+Del+Litio+143%2C+&ciudad=Unciti&cp=18565&provincia=Zamora&ntc=8140611124305673&B1=Registrar HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=F10DF972CB2B572B9EE2D3A55BDF1FFF,application/x-www-form-urlencoded,Connection: close,Content-Length: 254,modo=registro&login=tappert5&password=a627o07ta&nombre=Romildo&apellidos=Pa%2Bnebianco+E*spuna&email=guilfoyle%40santacruzdelvoto.tl&dni=40052504M&direccion=Calle+Del+Litio+143%2C+&ciudad=Unciti&cp=18565&provincia=Zamora&ntc=8140611124305673&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=67DF07CE4FB068048CE30DF8076634E5,,close,,,1,http://localhost:8080/tienda1/publico/registro.jsp?modo=registro&login=tappert5&password=a627o07ta&nombre=Romildo&apellidos=Russell+Barrio&emailA=guilfoyle%40santacruzdelvoto.tl&dni=40052504M&direccion=Calle+Del+Litio+143%2C+&ciudad=Unciti&cp=18565&provincia=Zamora&ntc=8140611124305673&B1=Registrar HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8B25476E22941A26D0F2A9591C97075D,application/x-www-form-urlencoded,Connection: close,Content-Length: 248,modo=registro&login=tappert5&password=a627o07ta&nombre=Romildo&apellidos=Russell+Barrio&emailA=guilfoyle%40santacruzdelvoto.tl&dni=40052504M&direccion=Calle+Del+Litio+143%2C+&ciudad=Unciti&cp=18565&provincia=Zamora&ntc=8140611124305673&B1=Registrar,1,http://localhost:8080/tienda1/publico/registro.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=04A2252BE580AC34F0C484EA6DE61203,,close,,,1,http://localhost:8080/tienda1/publico/4861362529278789730 HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=35AC8F31607FB0DA1728DC88A73803C2,,close,,,1,http://localhost:8080/tienda1/publico/vaciar.jsp?B2=Vaciar+carritoparos%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2 HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=314EF29CAAAADDB7C8B7B62CAE30C9D1,application/x-www-form-urlencoded,Connection: close,Content-Length: 127,B2=Vaciar+carritoparos%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2,1,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=D4D3C1F3131C5A5159F6A20863A7E55E,,close,,,1,http://localhost:8080/tienda1/publico/vaciar.jsp?B2A=Vaciar+carrito HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=C870E1CB71AAD1B66889926B29203100,application/x-www-form-urlencoded,Connection: close,Content-Length: 18,B2A=Vaciar+carrito,1,http://localhost:8080/tienda1/publico/vaciar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=66908D9FBFB60CDA3A31118B05BCA42D,,close,,,1,http://localhost:8080http://localhost:9090/examplesWebApp/OrderParser.jsp?xmlfile=C:/bea/weblogic81/samples/server/examples/src/examples/xml/orderParser/order.xml HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=EFF7EA67E0A4439BFD13355CF6753C5C,,close,,,1,http://localhost:8080/tienda1/miembros/imagenes/castro.jpg.BAK HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=5AD4859EE9AD7B5BF9A699B795AD3A32,,close,,,1,http://localhost:8080/samples/sampsite/taste.htm HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4D22DF9594D972F40EE8A342647C5653,,close,,,1,http://localhost:8080/CFIDE/administrator/navserver.cfm HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8F010079AE158393C7270CF5778BFF64,,close,,,1,http://localhost:8080/tienda1/miembros/index.jsp.Bak HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=082F8E3E28AA8831C8BBC93B59FB32A5,,close,,,1,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=marceau&password=galLofaR&nombre=Reese&apellidos=Echevarr%EDa+Borras&email=shafer%40comodindelhogar.ps&dni=91669228Z&direccion=Calle+Ciudad+Real+70+&ciudad=*Ze%3F.rain&cp=18110&provincia=Le%F3n&ntc=5498019386579273&B1=Registrar HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=8F7C8854BD5D6FD9B66FD70AD09EEDEE,application/x-www-form-urlencoded,Connection: close,Content-Length: 247,modo=registro&login=marceau&password=galLofaR&nombre=Reese&apellidos=Echevarr%EDa+Borras&email=shafer%40comodindelhogar.ps&dni=91669228Z&direccion=Calle+Ciudad+Real+70+&ciudad=*Ze%3F.rain&cp=18110&provincia=Le%F3n&ntc=5498019386579273&B1=Registrar,1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=3387D5AA0B29D06B69D784576149D4AB,,close,,,1,http://localhost:8080/tienda1/miembros/editar.jsp?modo=registro&login=marceau&password=galLofaR&nombre=Reese&apellidos=Echevarr%EDa+Borras&emailA=shafer%40comodindelhogar.ps&dni=91669228Z&direccion=Calle+Ciudad+Real+70+&ciudad=Pinilla+de+Toro&cp=18110&provincia=Le%F3n&ntc=5498019386579273&B1=Registrar HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=4E762546F7028811E8AD450AE66108F5,application/x-www-form-urlencoded,Connection: close,Content-Length: 252,modo=registro&login=marceau&password=galLofaR&nombre=Reese&apellidos=Echevarr%EDa+Borras&emailA=shafer%40comodindelhogar.ps&dni=91669228Z&direccion=Calle+Ciudad+Real+70+&ciudad=Pinilla+de+Toro&cp=18110&provincia=Le%F3n&ntc=5498019386579273&B1=Registrar,1,http://localhost:8080/tienda1/miembros/editar.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=EFB0695A65C201C851E6A18AC8EA5086,,close,,,1,http://localhost:8080/tienda1/6909030637832563290.jsp.INC HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=319BC2AA3B1A1DF42433007AD04B7F35,,close,,,1,http://localhost:8080/tienda1.bak HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=EAFFC676FDBBEAD523E4C2330E541099,,close,,,1,http://localhost:8080/tienda1/imagenes/asf-logo-wide.gif/ HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6C2F15AD03932EBC566C9E055DC632F8,,close,,,1,http://localhost:8080/tienda1/imagenes/2.gif/4861362529278789730.old HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A89CA7E83345716CA89C96AEA0844D28,,close,,,1,http://localhost:8080/databasenotes.html HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6BAF16316B8D9146AA1F06A386511BB6,,close,,,1,http://localhost:8080/tienda1/imagenes/3.gif.bak HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=738CC41DA02493969CDD192936E538ED,,close,,,1,http://localhost:8080/tienda1/asf-logo-wide.gif/.OLD HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=23B8F755012C2F553E277D0259427AF5,,close,,,1,http://localhost:8080/webapp/examples/login.html HTTP/1.1
Anomalous,PUT,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,,"x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:9090,JSESSIONID=E36A3490F83777641D458721DF8047B8,application/x-www-form-urlencoded,Connection: close,Content-Length: 67,id=3&nombre=Vino+Rioja&precio=85&cantidad=71&B1=A%F1adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=84846E4E2E0D243F4CF59C43E71074AB,,close,,,1,http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombre=Vino+Rioja&precio=85paros%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2&cantidad=71&B1=A%F1adir+al+carrito HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=7D51699EB12E31F490C6AFFD7724DC14,application/x-www-form-urlencoded,Connection: close,Content-Length: 177,id=3&nombre=Vino+Rioja&precio=85paros%2522%2Bstyle%253D%2522background%253Aurl%2528javascript%253Aalert%2528%2527Paros%2527%2529%2529%26id%3D2&cantidad=71&B1=A%F1adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=55AB62F7868847BEC6EC2EF30205B5C1,,close,,,1,http://localhost:8080/tienda1/publico/anadir.jsp?id=1%2F&nombre=Vino+Rioja&precio=85&cantidad=71&B1=A%F1adir+al+carrito HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=526D7D0B90E4C3F3E40DDCDE3FE13031,application/x-www-form-urlencoded,Connection: close,Content-Length: 70,id=1%2F&nombre=Vino+Rioja&precio=85&cantidad=71&B1=A%F1adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=759E9E2E7C3416A6F20A14E5ED59D5A8,,close,,,1,http://localhost:8080/tienda1/publico/anadir.jsp?id=3&nombreA=Vino+Rioja&precio=85&cantidad=71&B1=A%F1adir+al+carrito HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=6460D13B41DCD72365963B06FA0622F1,application/x-www-form-urlencoded,Connection: close,Content-Length: 68,id=3&nombreA=Vino+Rioja&precio=85&cantidad=71&B1=A%F1adir+al+carrito,1,http://localhost:8080/tienda1/publico/anadir.jsp HTTP/1.1
Anomalous,GET,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=0518FBAB520230D88C170F3AF360A545,,close,,,1,http://localhost:8080/tienda1/publico/autenticar.jsp?modo=entrar&loginA=bohannon&pwd=cariblanco&remember=off&B1=Entrar HTTP/1.1
Anomalous,POST,Mozilla/5.0 (compatible; Konqueror/3.5; Linux) KHTML/3.5.8 (like Gecko),no-cache,no-cache,"text/xml,application/xml,application/xhtml+xml,text/html;q=0.9,text/plain;q=0.8,image/png,*/*;q=0.5","x-gzip, x-deflate, gzip, deflate","utf-8, utf-8;q=0.5, *;q=0.5",en,localhost:8080,JSESSIONID=A63F17F5662EC1DE0AE44506449B73FC,application/x-www-form-urlencoded,Connection: close,Content-Length: 65,modo=entrar&loginA=bohannon&pwd=cariblanco&remember=off&B1=Entrar,1,http://localhost:8080/tienda1/publico/autenticar.jsp HTTP/1.1
